e_tipo,n_minuto_cartao,id_jogador,id_jogo
Amarelo,46,3155,1402
Amarelo,37,1297,1402
Amarelo,71,3135,1403
Amarelo,44,3237,1403
Amarelo,26,1528,1403
Amarelo,59,1733,1403
Vermelho,61,3243,1405
Amarelo,74,1892,1405
Amarelo,46,3196,1405
Amarelo,37,3243,1405
Amarelo,29,2541,1405
Vermelho,47,3566,1405
Amarelo,87,3203,1405
Amarelo,54,3092,1405
Amarelo,47,2298,1405
Amarelo,32,3227,1405
Amarelo,65,2146,1406
Amarelo,43,3242,1406
Amarelo,61,2834,1406
Amarelo,51,1507,1406
Amarelo,37,2484,1407
Amarelo,80,2586,1407
Vermelho,85,2484,1407
Amarelo,68,3238,1407
Amarelo,28,3149,1407
Amarelo,66,637,1407
Amarelo,93,3051,1408
Amarelo,22,2282,1408
Amarelo,22,1490,1408
Amarelo,73,3054,1408
Vermelho,89,3142,1408
Amarelo,87,3142,1408
Amarelo,71,3241,1409
Amarelo,72,3131,1409
Amarelo,23,2578,1409
Amarelo,95,3058,1409
Amarelo,76,3246,1409
Amarelo,57,2645,1409
Amarelo,35,1901,1410
Amarelo,28,3233,1410
Amarelo,67,3087,1410
Amarelo,91,3046,1411
Amarelo,82,3565,1411
Amarelo,90,2761,1411
Amarelo,67,3245,1411
Amarelo,94,2633,1411
Amarelo,90,3199,1411
Amarelo,80,1680,1411
Amarelo,71,1178,1411
Amarelo,70,2710,1412
Vermelho,92,161,1412
Amarelo,84,3568,1412
Amarelo,47,2569,1412
Vermelho,81,3244,1413
Amarelo,47,1706,1413
Amarelo,72,1073,1413
Amarelo,17,3244,1413
Amarelo,57,2971,1414
Amarelo,11,3061,1414
Amarelo,94,3213,1414
Amarelo,33,3152,1414
Amarelo,35,3066,1415
Amarelo,90,3058,1415
Amarelo,2,1880,1415
Amarelo,80,2262,1415
Amarelo,80,3051,1416
Amarelo,36,3173,1416
Amarelo,91,3050,1416
Amarelo,80,2836,1416
Amarelo,71,3029,1417
Amarelo,39,2812,1417
Amarelo,54,321,1417
Amarelo,77,2617,1417
Amarelo,55,3169,1417
Amarelo,80,3569,1417
Amarelo,22,1949,1417
Amarelo,82,1580,1418
Amarelo,58,1237,1418
Amarelo,92,1566,1419
Amarelo,85,3153,1419
Amarelo,45,3161,1419
Amarelo,33,2048,1419
Amarelo,60,3147,1419
Amarelo,43,3183,1419
Amarelo,76,2931,1420
Amarelo,92,3100,1420
Amarelo,36,3096,1421
Amarelo,23,3185,1421
Amarelo,51,3091,1421
Amarelo,46,1680,1421
Vermelho,80,3201,1421
Amarelo,46,2336,1422
Amarelo,74,1297,1422
Vermelho,50,2336,1422
Amarelo,57,3136,1422
Amarelo,93,3166,1422
Amarelo,38,1920,1422
Amarelo,78,3246,1423
Amarelo,28,2645,1423
Amarelo,27,183,1424
Amarelo,19,3043,1424
Amarelo,74,3067,1425
Amarelo,81,3042,1425
Amarelo,59,3245,1425
Amarelo,60,2595,1425
Amarelo,63,2531,1425
Amarelo,47,3155,1425
Amarelo,93,3205,1426
Amarelo,19,1836,1426
Amarelo,84,3240,1426
Amarelo,40,2679,1427
Amarelo,2,2685,1427
Amarelo,86,2943,1427
Amarelo,35,3076,1427
Amarelo,50,705,1428
Amarelo,24,2585,1428
Amarelo,86,1759,1428
Amarelo,45,3087,1428
Amarelo,68,2779,1428
Amarelo,44,1049,1428
Amarelo,4,1210,1428
Amarelo,47,3090,1428
Amarelo,12,1313,1428
Amarelo,16,3226,1429
Amarelo,65,2945,1429
Amarelo,54,3002,1429
Amarelo,68,3236,1429
Amarelo,58,3157,1429
Amarelo,49,1740,1429
Amarelo,64,3112,1430
Amarelo,4,1681,1430
Amarelo,83,2926,1430
Vermelho,93,3117,1430
Amarelo,81,2140,1431
Amarelo,44,1849,1431
Amarelo,24,2089,1431
Amarelo,75,3096,1432
Amarelo,79,1566,1432
Amarelo,28,2258,1433
Amarelo,67,2834,1433
Amarelo,42,2006,1433
Amarelo,46,1985,1433
Amarelo,72,1555,1433
Amarelo,61,2534,1433
Amarelo,74,3059,1434
Amarelo,36,3254,1434
Amarelo,22,2516,1435
Amarelo,87,3191,1435
Amarelo,44,3233,1436
Amarelo,24,2880,1436
Amarelo,90,3252,1436
Amarelo,39,3056,1436
Amarelo,12,3253,1436
Amarelo,60,2943,1437
Amarelo,41,3143,1437
Amarelo,91,3566,1437
Amarelo,62,3130,1437
Amarelo,47,3570,1437
Amarelo,35,3110,1437
Amarelo,63,1964,1437
Amarelo,45,2104,1438
Amarelo,37,1920,1438
Amarelo,85,2979,1439
Amarelo,18,2531,1439
Amarelo,20,1337,1439
Amarelo,43,3245,1439
Amarelo,92,1237,1439
Amarelo,82,3561,1440
Amarelo,75,2436,1440
Amarelo,48,3023,1440
Amarelo,63,3218,1440
Amarelo,76,1442,1440
Amarelo,69,637,1440
Amarelo,43,3236,1440
Amarelo,79,2779,1441
Amarelo,79,3074,1441
Amarelo,53,1836,1442
Amarelo,59,3138,1442
Amarelo,19,2421,1442
Amarelo,91,3224,1442
Amarelo,59,3145,1442
Amarelo,91,3246,1443
Amarelo,68,3064,1443
Vermelho,86,3141,1443
Amarelo,91,3102,1443
Amarelo,55,3088,1443
Amarelo,81,2336,1444
Amarelo,22,2122,1444
Amarelo,36,1178,1444
Amarelo,60,3149,1445
Amarelo,38,2484,1445
Amarelo,87,3235,1445
Amarelo,50,3085,1445
Amarelo,57,1906,1445
Amarelo,42,384,1446
Amarelo,31,3032,1446
Amarelo,46,3054,1446
Amarelo,39,3244,1446
Amarelo,70,3191,1447
Amarelo,92,1769,1447
Amarelo,70,3230,1447
Amarelo,20,2617,1447
Amarelo,77,2924,1447
Amarelo,10,2516,1447
Amarelo,81,3217,1447
Amarelo,65,3135,1447
Amarelo,11,2926,1447
Amarelo,58,1964,1448
Amarelo,3,3234,1448
Amarelo,90,2004,1448
Amarelo,29,72,1449
Amarelo,78,2131,1449
Amarelo,59,2336,1450
Amarelo,32,1886,1450
Amarelo,69,2490,1450
Amarelo,46,1926,1450
Amarelo,86,3096,1451
Amarelo,44,3172,1451
Amarelo,74,2535,1452
Amarelo,82,3213,1452
Amarelo,70,2578,1452
Amarelo,74,1726,1452
Amarelo,29,3079,1452
Amarelo,71,2649,1452
Amarelo,31,3041,1452
Amarelo,74,3135,1453
Amarelo,25,3061,1453
Amarelo,40,3067,1453
Amarelo,32,2988,1454
Amarelo,70,3216,1454
Amarelo,70,2569,1454
Amarelo,83,860,1456
Amarelo,79,183,1456
Amarelo,31,306,1456
Amarelo,58,1849,1456
Amarelo,50,2754,1456
Amarelo,88,2060,1456
Amarelo,80,552,1456
Amarelo,59,1337,1456
Amarelo,95,1073,1456
Amarelo,55,2468,1456
Amarelo,37,1901,1456
Vermelho,94,1350,1456
Amarelo,40,3255,1457
Amarelo,89,3252,1457
Amarelo,32,2943,1457
Amarelo,64,2415,1458
Amarelo,45,3049,1458
Amarelo,45,2865,1458
Amarelo,23,3215,1458
Amarelo,56,2541,1458
Amarelo,92,3147,1458
Amarelo,39,3253,1458
Amarelo,77,3197,1459
Amarelo,91,2077,1459
Amarelo,90,3165,1459
Vermelho,58,3050,1459
Amarelo,94,1920,1459
Amarelo,70,1923,1459
Amarelo,90,2282,1459
Amarelo,56,2685,1460
Amarelo,51,3130,1460
Amarelo,78,2392,1460
Amarelo,66,3235,1460
Amarelo,55,3110,1460
Amarelo,90,3261,1460
Amarelo,55,2004,1460
Vermelho,17,2484,1460
Amarelo,29,2253,1461
Amarelo,88,1313,1461
Amarelo,19,2595,1461
Amarelo,30,3102,1461
Amarelo,81,2077,1462
Amarelo,81,3155,1462
Amarelo,42,3079,1462
Amarelo,28,3191,1462
Amarelo,58,2122,1462
Amarelo,11,3042,1462
Amarelo,90,3205,1463
Amarelo,48,552,1463
Amarelo,46,154,1463
Amarelo,70,2041,1464
Amarelo,32,3147,1464
Vermelho,63,3054,1464
Amarelo,83,3037,1464
Amarelo,42,3054,1464
Amarelo,87,97,1464
Amarelo,38,1668,1465
Amarelo,90,3074,1465
Amarelo,33,3113,1465
Amarelo,94,3023,1465
Amarelo,93,3185,1465
Amarelo,75,3117,1465
Amarelo,19,3243,1465
Amarelo,95,3241,1466
Amarelo,64,2898,1466
Amarelo,28,1985,1466
Amarelo,55,3208,1466
Amarelo,56,2312,1466
Amarelo,45,2834,1467
Amarelo,31,2836,1467
Amarelo,25,2006,1467
Amarelo,84,3211,1467
Amarelo,31,3184,1467
Amarelo,73,2157,1467
Amarelo,45,3173,1467
Amarelo,28,2296,1467
Amarelo,92,3172,1467
Amarelo,73,77,1467
Amarelo,16,1706,1467
Amarelo,58,1085,1468
Amarelo,8,3105,1468
Amarelo,93,1923,1468
Amarelo,64,3041,1469
Amarelo,45,2971,1469
Amarelo,71,3100,1469
Amarelo,57,3083,1469
Amarelo,56,3246,1469
Amarelo,93,3563,1469
Amarelo,69,1681,1469
Amarelo,89,3562,1470
Amarelo,66,306,1471
Amarelo,45,1022,1471
Amarelo,50,3092,1471
Amarelo,49,3260,1471
Amarelo,85,3564,1471
Amarelo,40,3203,1471
Amarelo,33,1320,1472
Amarelo,71,2516,1473
Amarelo,91,3062,1473
Amarelo,33,3258,1473
Amarelo,80,2865,1474
Vermelho,58,3259,1474
Amarelo,40,3259,1474
Amarelo,92,3565,1475
Amarelo,45,281,1475
Amarelo,84,1689,1475
Amarelo,37,3209,1475
Vermelho,82,3242,1475
Amarelo,83,3101,1476
Amarelo,50,1886,1476
Amarelo,21,3151,1476
Amarelo,71,2239,1476
Amarelo,41,3257,1476
Amarelo,53,2131,1477
Amarelo,25,3095,1477
Amarelo,67,2951,1477
Amarelo,81,2127,1477
Amarelo,30,72,1477
Amarelo,87,3368,1477
Amarelo,40,1347,1477
Vermelho,55,1347,1477
Amarelo,42,3083,1478
Amarelo,64,2793,1478
Amarelo,37,3029,1478
Amarelo,40,3149,1478
Amarelo,65,3561,1479
Amarelo,12,1740,1479
Amarelo,23,982,1479
Amarelo,57,154,1480
Amarelo,33,3202,1480
Amarelo,27,2685,1480
Amarelo,39,3216,1480
Amarelo,78,2131,1481
Amarelo,28,3200,1481
Amarelo,31,3092,1481
Amarelo,90,2127,1481
Amarelo,69,2028,1481
Amarelo,75,1222,1481
Amarelo,38,1548,1482
Amarelo,5,3218,1482
Amarelo,20,3261,1482
Amarelo,16,281,1482
Amarelo,22,3262,1483
Amarelo,58,1337,1484
Amarelo,79,2748,1484
Amarelo,56,3246,1484
Amarelo,45,3022,1484
Amarelo,97,3131,1484
Amarelo,79,810,1484
Amarelo,45,2971,1484
Amarelo,89,3221,1485
Amarelo,24,77,1485
Amarelo,72,1786,1485
Amarelo,77,3091,1485
Amarelo,73,3050,1486
Amarelo,69,2282,1486
Amarelo,79,2041,1487
Amarelo,34,3161,1487
Amarelo,35,3021,1487
Amarelo,58,3183,1487
Amarelo,22,3054,1487
Amarelo,77,3083,1488
Amarelo,42,3237,1488
Amarelo,83,3241,1488
Amarelo,36,1320,1488
Amarelo,45,3230,1488
Amarelo,86,3059,1488
Amarelo,60,3107,1488
Amarelo,8,1429,1488
Amarelo,84,3207,1489
Amarelo,30,3087,1489
Amarelo,76,1442,1489
Amarelo,52,3088,1489
Amarelo,81,637,1489
Amarelo,79,3035,1490
Amarelo,33,3211,1490
Amarelo,77,3144,1490
Amarelo,40,2421,1490
Amarelo,91,3244,1490
Amarelo,63,384,1490
Amarelo,85,3066,1490
Amarelo,59,2695,1490
Amarelo,58,2833,1491
Amarelo,78,2916,1491
Amarelo,58,2469,1491
Amarelo,84,2966,1491
Amarelo,60,306,1491
Amarelo,2,1528,1491
Amarelo,67,3208,1491
Amarelo,20,3263,1491
Amarelo,81,3253,1492
Amarelo,39,2865,1492
Amarelo,46,72,1492
Amarelo,58,3147,1492
Amarelo,77,2258,1492
Amarelo,55,3555,1493
Amarelo,52,2761,1493
Amarelo,58,3180,1493
Amarelo,83,2122,1493
Amarelo,38,1178,1493
Amarelo,68,1433,1494
Amarelo,17,3191,1494
Amarelo,76,3204,1494
Amarelo,76,1490,1494
Amarelo,34,2077,1494
Amarelo,84,1313,1494
Amarelo,50,3090,1494
Amarelo,33,2836,1495
Amarelo,75,3217,1495
Amarelo,33,3135,1495
Amarelo,91,3288,1495
Amarelo,86,3081,1495
Amarelo,34,2653,1495
Amarelo,22,2548,1495
Amarelo,69,1740,1496
Amarelo,28,3018,1496
Amarelo,17,1566,1496
Amarelo,24,3234,1496
Amarelo,32,3202,1497
Amarelo,11,3046,1497
Amarelo,79,3074,1497
Amarelo,77,3368,1498
Amarelo,29,3149,1498
Vermelho,29,3149,1498
Amarelo,33,2649,1498
Amarelo,13,3255,1498
Amarelo,93,3266,1499
Amarelo,94,1718,1499
Amarelo,86,3181,1499
Amarelo,56,1936,1499
Amarelo,91,2971,1500
Amarelo,55,2951,1500
Amarelo,62,3165,1500
Amarelo,64,1347,1500
Amarelo,31,2578,1500
Amarelo,14,3050,1500
Amarelo,78,2127,1501
Amarelo,88,1689,1501
Amarelo,83,2028,1501
Amarelo,51,2837,1501
Amarelo,50,3074,1501
Amarelo,61,3265,1502
Amarelo,88,1706,1502
Amarelo,44,3244,1502
Amarelo,41,3264,1502
Amarelo,69,3096,1502
Amarelo,96,3092,1503
Amarelo,25,2298,1503
Amarelo,95,2253,1503
Amarelo,89,1620,1503
Amarelo,61,2903,1504
Amarelo,82,3175,1504
Amarelo,29,2865,1504
Amarelo,14,3161,1504
Vermelho,19,3110,1504
Amarelo,72,3235,1504
Amarelo,18,2679,1504
Amarelo,73,3054,1504
Amarelo,18,3147,1504
Amarelo,10,3115,1504
Amarelo,82,2812,1505
Amarelo,48,1769,1505
Amarelo,73,1085,1505
Amarelo,80,3217,1505
Amarelo,30,3230,1505
Amarelo,90,552,1506
Amarelo,33,1906,1506
Amarelo,35,2157,1506
Amarelo,86,1528,1506
Amarelo,32,1580,1506
Amarelo,74,3267,1507
Amarelo,83,1566,1507
Amarelo,10,3557,1507
Amarelo,88,2870,1507
Amarelo,34,1049,1507
Amarelo,28,1442,1507
Amarelo,7,2436,1507
Vermelho,84,3101,1508
Amarelo,86,3090,1508
Amarelo,78,3558,1508
Amarelo,54,3233,1508
Amarelo,52,3166,1508
Amarelo,78,3141,1508
Amarelo,61,3101,1508
Amarelo,54,3084,1508
Amarelo,43,1923,1508
Amarelo,80,1901,1509
Amarelo,11,1382,1509
Amarelo,46,2535,1509
Amarelo,17,2761,1509
Amarelo,49,2835,1509
Amarelo,51,2531,1509
Amarelo,29,2122,1509
Amarelo,92,3062,1510
Amarelo,31,2077,1510
Amarelo,32,3271,1510
Amarelo,87,1652,1510
Amarelo,37,3260,1510
Amarelo,101,2006,1511
Amarelo,100,1886,1511
Amarelo,43,2834,1511
Amarelo,57,3270,1511
Vermelho,83,3288,1511
Amarelo,104,1926,1511
Amarelo,101,1763,1511
Amarelo,77,2336,1511
Amarelo,10,3173,1511
Vermelho,76,2988,1512
Amarelo,90,2702,1512
Amarelo,66,72,1512
Amarelo,42,2127,1512
Amarelo,48,1178,1512
Amarelo,75,2988,1512
Amarelo,60,1985,1512
Amarelo,72,3556,1513
Amarelo,72,3236,1513
Amarelo,27,3181,1513
Vermelho,92,3183,1514
Amarelo,85,3183,1514
Amarelo,88,1793,1514
Amarelo,74,1049,1514
Vermelho,96,3153,1514
Amarelo,94,3054,1514
Amarelo,66,3142,1514
Amarelo,76,3031,1514
Amarelo,79,3559,1515
Amarelo,52,3131,1515
Amarelo,74,384,1515
Amarelo,74,2645,1515
Amarelo,42,2971,1515
Vermelho,95,1313,1516
Amarelo,60,2146,1516
Amarelo,40,1682,1516
Amarelo,95,3102,1516
Amarelo,44,3099,1516
Vermelho,95,3180,1516
Amarelo,46,2766,1516
Amarelo,20,3180,1516
Amarelo,74,3087,1516
Amarelo,9,3207,1516
Amarelo,73,3084,1517
Amarelo,25,3272,1517
Amarelo,4,3237,1517
Amarelo,60,3138,1517
Amarelo,90,3029,1517
Amarelo,56,3045,1518
Amarelo,37,3074,1518
Amarelo,86,2685,1518
Amarelo,45,3076,1518
Amarelo,31,2679,1518
Amarelo,66,2633,1518
Amarelo,44,3210,1518
Amarelo,28,558,1518
Amarelo,53,2943,1518
Amarelo,35,3130,1518
Amarelo,48,2569,1519
Amarelo,86,2888,1519
Amarelo,78,2119,1519
Amarelo,17,677,1519
Amarelo,80,3216,1519
Amarelo,45,1348,1519
Amarelo,81,3120,1519
Amarelo,26,1073,1519
Amarelo,72,1949,1520
Amarelo,84,2249,1520
Vermelho,73,321,1520
Amarelo,90,2205,1520
Amarelo,57,1900,1520
Amarelo,49,3278,1521
Amarelo,68,1210,1521
Vermelho,10,705,1521
Amarelo,71,3147,1521
Amarelo,22,3273,1521
Amarelo,17,1049,1521
Amarelo,2,3274,1522
Amarelo,68,3275,1523
Amarelo,28,3276,1523
Amarelo,75,3277,1523
Amarelo,39,2527,1523
Amarelo,73,3243,1524
Amarelo,34,1689,1524
Amarelo,81,3072,1524
Amarelo,79,3560,1524
Amarelo,42,3262,1524
Amarelo,88,1926,1524
Amarelo,63,3171,1524
Amarelo,80,3548,1525
Amarelo,72,1865,1525
Amarelo,77,795,1527
Amarelo,38,3021,1527
Amarelo,67,2270,1527
Amarelo,27,3281,1527
Amarelo,86,3242,1528
Amarelo,81,3119,1528
Amarelo,80,3355,1528
Amarelo,83,3254,1528
Amarelo,44,3279,1528
Amarelo,58,3280,1528
Amarelo,93,1749,1529
Amarelo,68,1382,1529
Amarelo,34,1894,1529
Amarelo,81,1073,1529
Amarelo,64,96,1529
Amarelo,90,3204,1530
Amarelo,31,1342,1530
Amarelo,38,2048,1530
Amarelo,94,1797,1530
Amarelo,38,1889,1530
Amarelo,71,562,1530
Amarelo,13,2721,1530
Amarelo,54,3263,1531
Amarelo,34,3286,1531
Amarelo,55,3287,1532
Amarelo,64,306,1532
Amarelo,94,948,1533
Amarelo,54,3209,1533
Amarelo,71,3288,1534
Amarelo,83,3182,1534
Amarelo,64,3054,1534
Amarelo,30,3284,1534
Amarelo,83,2865,1534
Amarelo,57,2880,1534
Amarelo,88,3285,1535
Amarelo,43,2951,1535
Amarelo,69,2702,1535
Amarelo,77,810,1535
Amarelo,82,2205,1535
Vermelho,15,2210,1535
Amarelo,69,3227,1536
Amarelo,69,3282,1536
Amarelo,1,3074,1536
Amarelo,91,1382,1537
Amarelo,78,1238,1537
Amarelo,43,1849,1537
Amarelo,38,3283,1537
Vermelho,73,2088,1538
Amarelo,84,1949,1538
Amarelo,62,146,1538
Amarelo,53,2268,1538
Amarelo,67,2348,1538
Amarelo,71,2088,1538
Amarelo,15,159,1538
Amarelo,32,1943,1539
Amarelo,40,3042,1539
Amarelo,74,3293,1539
Amarelo,21,2531,1539
Amarelo,79,1178,1540
Amarelo,53,2392,1540
Amarelo,61,2648,1541
Amarelo,53,1894,1541
Amarelo,71,1923,1541
Amarelo,42,3066,1541
Amarelo,28,3021,1541
Amarelo,72,1350,1541
Amarelo,53,1073,1541
Amarelo,82,1880,1541
Amarelo,55,2093,1541
Amarelo,40,3281,1541
Amarelo,89,3284,1542
Amarelo,44,3291,1542
Amarelo,28,306,1542
Amarelo,93,2336,1542
Amarelo,69,3173,1542
Amarelo,75,552,1542
Amarelo,19,1337,1542
Amarelo,70,3292,1543
Amarelo,51,3041,1543
Amarelo,47,3289,1543
Amarelo,61,3290,1543
Amarelo,51,397,1543
Amarelo,87,1791,1544
Amarelo,62,795,1544
Amarelo,69,3101,1544
Amarelo,47,2725,1544
Amarelo,34,948,1545
Amarelo,72,1049,1545
Amarelo,75,3302,1545
Amarelo,82,3550,1546
Amarelo,48,3303,1546
Amarelo,89,3283,1547
Amarelo,41,3304,1547
Amarelo,88,2931,1547
Amarelo,94,1281,1547
Amarelo,84,3314,1547
Amarelo,94,2131,1547
Amarelo,5,3299,1547
Amarelo,90,3300,1548
Amarelo,88,2880,1548
Vermelho,82,3301,1548
Amarelo,69,3301,1548
Amarelo,43,3147,1548
Amarelo,73,3227,1549
Amarelo,58,3243,1549
Amarelo,62,3294,1549
Amarelo,52,3295,1549
Amarelo,67,3074,1549
Amarelo,31,3296,1549
Amarelo,58,3297,1549
Amarelo,33,3298,1549
Amarelo,94,3254,1550
Amarelo,76,2204,1550
Amarelo,90,2336,1550
Amarelo,64,3288,1550
Amarelo,85,281,1550
Amarelo,38,1507,1550
Amarelo,86,2296,1550
Amarelo,39,1926,1550
Amarelo,55,1337,1551
Amarelo,74,3274,1551
Amarelo,54,3547,1551
Amarelo,51,3307,1551
Amarelo,63,3308,1551
Amarelo,20,3309,1551
Amarelo,84,3263,1552
Amarelo,80,3241,1552
Amarelo,16,3302,1552
Amarelo,69,1281,1552
Amarelo,18,1238,1552
Vermelho,79,1865,1552
Amarelo,81,3107,1552
Amarelo,54,3059,1552
Amarelo,83,3548,1552
Amarelo,65,3306,1552
Amarelo,92,3155,1553
Amarelo,51,2535,1553
Amarelo,91,1985,1553
Amarelo,55,1912,1553
Amarelo,10,2979,1553
Amarelo,9,3305,1554
Amarelo,9,1382,1554
Amarelo,56,1691,1554
Amarelo,28,2865,1555
Amarelo,80,3273,1555
Amarelo,32,3292,1555
Amarelo,42,1740,1556
Amarelo,91,1949,1556
Amarelo,23,562,1556
Amarelo,61,1566,1556
Vermelho,73,3549,1557
Amarelo,76,1433,1557
Amarelo,70,3549,1557
Amarelo,86,3341,1557
Amarelo,66,3316,1558
Vermelho,81,3317,1558
Amarelo,88,3021,1558
Amarelo,62,3318,1558
Amarelo,68,321,1559
Amarelo,38,2348,1559
Amarelo,67,3304,1559
Amarelo,33,1411,1559
Amarelo,57,1500,1559
Amarelo,82,844,1559
Amarelo,51,3314,1559
Amarelo,23,2249,1560
Amarelo,52,3315,1560
Amarelo,92,2205,1560
Amarelo,59,1433,1560
Amarelo,44,2924,1560
